crossing time (s)	slope (V/s)	crossing number
4555.204753	86.562941	1656
4556.207999	72.448650	1657
4557.262997	62.899069	1658
4558.240139	53.482464	1659
4559.315411	38.964798	1660
4560.285972	31.538530	1661
4561.372835	29.244424	1662
4562.334747	23.864842	1663
4563.416707	19.140772	1664
4564.380302	14.037355	1665
4565.475351	12.601984	1666
4566.430234	8.710971	1667
4567.539917	7.672643	1668
4568.455065	4.874476	1669
4569.620404	4.100413	1670
4570.527266	4.825019	1671
4571.677182	3.821456	1672
4572.552908	2.293803	1673
4573.732859	3.481092	1674
4574.625921	1.955742	1675
4575.772044	1.249872	1676
4576.671479	1.419224	1677
